code,report_month,region,commodity,item,year,period,value,min_value,max_value
CORN_WORLD_23,2019-04,China,Corn,Domestic Feed,2018/19 Proj.,Apr,198.0,,
CORN_WORLD_23,2019-04,China,Corn,Domestic Total 2/,2018/19 Proj.,Apr,280.0,,
CORN_WORLD_23,2019-04,China,Corn,Exports,2018/19 Proj.,Apr,0.05,,
CORN_WORLD_23,2019-04,China,Corn,Ending Stocks,2018/19 Proj.,Apr,204.81,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Beginning Stocks,2018/19 Proj.,Mar,2.52,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Production,2018/19 Proj.,Mar,52.07,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Imports,2018/19 Proj.,Mar,0.45,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Domestic Feed,2018/19 Proj.,Mar,16.69,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Domestic Total 2/,2018/19 Proj.,Mar,19.48,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Exports,2018/19 Proj.,Mar,32.75,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Ending Stocks,2018/19 Proj.,Mar,2.81,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Beginning Stocks,2018/19 Proj.,Apr,2.43,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Production,2018/19 Proj.,Apr,52.53,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Imports,2018/19 Proj.,Apr,0.45,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Domestic Feed,2018/19 Proj.,Apr,16.56,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Domestic Total 2/,2018/19 Proj.,Apr,19.35,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Exports,2018/19 Proj.,Apr,33.25,,
CORN_WORLD_23,2019-04,FSU-12,Corn,Ending Stocks,2018/19 Proj.,Apr,2.8,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Beginning Stocks,2018/19 Proj.,Mar,1.47,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Production,2018/19 Proj.,Mar,35.5,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Imports,2018/19 Proj.,Mar,0.03,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Domestic Feed,2018/19 Proj.,Mar,5.0,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Domestic Total 2/,2018/19 Proj.,Mar,6.4,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Exports,2018/19 Proj.,Mar,29.0,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Ending Stocks,2018/19 Proj.,Mar,1.59,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Beginning Stocks,2018/19 Proj.,Apr,1.47,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Production,2018/19 Proj.,Apr,35.81,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Imports,2018/19 Proj.,Apr,0.03,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Domestic Feed,2018/19 Proj.,Apr,4.8,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Domestic Total 2/,2018/19 Proj.,Apr,6.2,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Exports,2018/19 Proj.,Apr,29.5,,
CORN_WORLD_23,2019-04,Ukraine,Corn,Ending Stocks,2018/19 Proj.,Apr,1.6,,
CORN_WORLD_23,2019-03,World 3/,Corn,Beginning Stocks,2018/19 Proj.,Feb,340.81,,
CORN_WORLD_23,2019-03,World 3/,Corn,Production,2018/19 Proj.,Feb,1099.61,,
CORN_WORLD_23,2019-03,World 3/,Corn,Imports,2018/19 Proj.,Feb,159.71,,
CORN_WORLD_23,2019-03,World 3/,Corn,Domestic Feed,2018/19 Proj.,Feb,698.06,,
CORN_WORLD_23,2019-03,World 3/,Corn,Domestic Total 2/,2018/19 Proj.,Feb,1130.64,,
CORN_WORLD_23,2019-03,World 3/,Corn,Exports,2018/19 Proj.,Feb,167.36,,
CORN_WORLD_23,2019-03,World 3/,Corn,Ending Stocks,2018/19 Proj.,Feb,309.78,,
CORN_WORLD_23,2019-03,World 3/,Corn,Beginning Stocks,2018/19 Proj.,Mar,341.16,,
CORN_WORLD_23,2019-03,World 3/,Corn,Production,2018/19 Proj.,Mar,1101.16,,
CORN_WORLD_23,2019-03,World 3/,Corn,Imports,2018/19 Proj.,Mar,160.81,,
CORN_WORLD_23,2019-03,World 3/,Corn,Domestic Feed,2018/19 Proj.,Mar,702.95,,
CORN_WORLD_23,2019-03,World 3/,Corn,Domestic Total 2/,2018/19 Proj.,Mar,1133.79,,
CORN_WORLD_23,2019-03,World 3/,Corn,Exports,2018/19 Proj.,Mar,166.96,,
CORN_WORLD_23,2019-03,World 3/,Corn,Ending Stocks,2018/19 Proj.,Mar,308.53,,
CORN_WORLD_23,2019-03,United States,Corn,Beginning Stocks,2018/19 Proj.,Feb,54.37,,
CORN_WORLD_23,2019-03,United States,Corn,Production,2018/19 Proj.,Feb,366.29,,
CORN_WORLD_23,2019-03,United States,Corn,Imports,2018/19 Proj.,Feb,1.02,,
CORN_WORLD_23,2019-03,United States,Corn,Domestic Feed,2018/19 Proj.,Feb,136.53,,
CORN_WORLD_23,2019-03,United States,Corn,Domestic Total 2/,2018/19 Proj.,Feb,315.36,,
CORN_WORLD_23,2019-03,United States,Corn,Exports,2018/19 Proj.,Feb,62.23,,
CORN_WORLD_23,2019-03,United States,Corn,Ending Stocks,2018/19 Proj.,Feb,44.08,,
CORN_WORLD_23,2019-03,United States,Corn,Beginning Stocks,2018/19 Proj.,Mar,54.37,,
CORN_WORLD_23,2019-03,United States,Corn,Production,2018/19 Proj.,Mar,366.29,,
CORN_WORLD_23,2019-03,United States,Corn,Imports,2018/19 Proj.,Mar,1.02,,
CORN_WORLD_23,2019-03,United States,Corn,Domestic Feed,2018/19 Proj.,Mar,136.53,,
CORN_WORLD_23,2019-03,United States,Corn,Domestic Total 2/,2018/19 Proj.,Mar,314.72,,
CORN_WORLD_23,2019-03,United States,Corn,Exports,2018/19 Proj.,Mar,60.33,,
CORN_WORLD_23,2019-03,United States,Corn,Ending Stocks,2018/19 Proj.,Mar,46.62,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Beginning Stocks,2018/19 Proj.,Feb,286.44,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Production,2018/19 Proj.,Feb,733.32,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Imports,2018/19 Proj.,Feb,158.7,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Domestic Feed,2018/19 Proj.,Feb,561.53,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Domestic Total 2/,2018/19 Proj.,Feb,815.29,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Exports,2018/19 Proj.,Feb,105.13,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Ending Stocks,2018/19 Proj.,Feb,265.7,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Beginning Stocks,2018/19 Proj.,Mar,286.79,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Production,2018/19 Proj.,Mar,734.87,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Imports,2018/19 Proj.,Mar,159.8,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Domestic Feed,2018/19 Proj.,Mar,566.42,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Domestic Total 2/,2018/19 Proj.,Mar,819.07,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Exports,2018/19 Proj.,Mar,106.63,,
CORN_WORLD_23,2019-03,Total Foreign,Corn,Ending Stocks,2018/19 Proj.,Mar,261.91,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Beginning Stocks,2018/19 Proj.,Feb,14.82,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Production,2018/19 Proj.,Feb,152.0,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Imports,2018/19 Proj.,Feb,1.11,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Domestic Feed,2018/19 Proj.,Feb,71.5,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Domestic Total 2/,2018/19 Proj.,Feb,92.0,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Exports,2018/19 Proj.,Feb,59.6,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Ending Stocks,2018/19 Proj.,Feb,16.32,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Beginning Stocks,2018/19 Proj.,Mar,14.6,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Production,2018/19 Proj.,Mar,151.5,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Imports,2018/19 Proj.,Mar,1.11,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Domestic Feed,2018/19 Proj.,Mar,71.5,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Domestic Total 2/,2018/19 Proj.,Mar,91.6,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Exports,2018/19 Proj.,Mar,60.6,,
CORN_WORLD_23,2019-03,Major Exporters 4/,Corn,Ending Stocks,2018/19 Proj.,Mar,15.0,,
CORN_WORLD_23,2019-03,Argentina,Corn,Beginning Stocks,2018/19 Proj.,Feb,3.88,,
CORN_WORLD_23,2019-03,Argentina,Corn,Production,2018/19 Proj.,Feb,46.0,,
CORN_WORLD_23,2019-03,Argentina,Corn,Imports,2018/19 Proj.,Feb,0.01,,
CORN_WORLD_23,2019-03,Argentina,Corn,Domestic Feed,2018/19 Proj.,Feb,9.7,,
CORN_WORLD_23,2019-03,Argentina,Corn,Domestic Total 2/,2018/19 Proj.,Feb,13.8,,
CORN_WORLD_23,2019-03,Argentina,Corn,Exports,2018/19 Proj.,Feb,29.0,,
CORN_WORLD_23,2019-03,Argentina,Corn,Ending Stocks,2018/19 Proj.,Feb,7.08,,
CORN_WORLD_23,2019-03,Argentina,Corn,Beginning Stocks,2018/19 Proj.,Mar,4.58,,
CORN_WORLD_23,2019-03,Argentina,Corn,Production,2018/19 Proj.,Mar,46.0,,
CORN_WORLD_23,2019-03,Argentina,Corn,Imports,2018/19 Proj.,Mar,0.01,,
CORN_WORLD_23,2019-03,Argentina,Corn,Domestic Feed,2018/19 Proj.,Mar,9.7,,
CORN_WORLD_23,2019-03,Argentina,Corn,Domestic Total 2/,2018/19 Proj.,Mar,13.8,,
CORN_WORLD_23,2019-03,Argentina,Corn,Exports,2018/19 Proj.,Mar,30.0,,
CORN_WORLD_23,2019-03,Argentina,Corn,Ending Stocks,2018/19 Proj.,Mar,6.78,,
CORN_WORLD_23,2019-03,Brazil,Corn,Beginning Stocks,2018/19 Proj.,Feb,8.02,,
CORN_WORLD_23,2019-03,Brazil,Corn,Production,2018/19 Proj.,Feb,94.5,,
CORN_WORLD_23,2019-03,Brazil,Corn,Imports,2018/19 Proj.,Feb,1.0,,
CORN_WORLD_23,2019-03,Brazil,Corn,Domestic Feed,2018/19 Proj.,Feb,56.0,,
CORN_WORLD_23,2019-03,Brazil,Corn,Domestic Total 2/,2018/19 Proj.,Feb,66.5,,
CORN_WORLD_23,2019-03,Brazil,Corn,Exports,2018/19 Proj.,Feb,29.0,,
CORN_WORLD_23,2019-03,Brazil,Corn,Ending Stocks,2018/19 Proj.,Feb,8.02,,
CORN_WORLD_23,2019-03,Brazil,Corn,Beginning Stocks,2018/19 Proj.,Mar,7.12,,
CORN_WORLD_23,2019-03,Brazil,Corn,Production,2018/19 Proj.,Mar,94.5,,
CORN_WORLD_23,2019-03,Brazil,Corn,Imports,2018/19 Proj.,Mar,1.0,,
CORN_WORLD_23,2019-03,Brazil,Corn,Domestic Feed,2018/19 Proj.,Mar,56.0,,
CORN_WORLD_23,2019-03,Brazil,Corn,Domestic Total 2/,2018/19 Proj.,Mar,66.5,,
CORN_WORLD_23,2019-03,Brazil,Corn,Exports,2018/19 Proj.,Mar,29.0,,
CORN_WORLD_23,2019-03,Brazil,Corn,Ending Stocks,2018/19 Proj.,Mar,7.12,,
CORN_WORLD_23,2019-03,South Africa,Corn,Beginning Stocks,2018/19 Proj.,Feb,2.92,,
CORN_WORLD_23,2019-03,South Africa,Corn,Production,2018/19 Proj.,Feb,11.5,,
CORN_WORLD_23,2019-03,South Africa,Corn,Imports,2018/19 Proj.,Feb,0.1,,
CORN_WORLD_23,2019-03,South Africa,Corn,Domestic Feed,2018/19 Proj.,Feb,5.8,,
CORN_WORLD_23,2019-03,South Africa,Corn,Domestic Total 2/,2018/19 Proj.,Feb,11.7,,
CORN_WORLD_23,2019-03,South Africa,Corn,Exports,2018/19 Proj.,Feb,1.6,,
CORN_WORLD_23,2019-03,South Africa,Corn,Ending Stocks,2018/19 Proj.,Feb,1.22,,
CORN_WORLD_23,2019-03,South Africa,Corn,Beginning Stocks,2018/19 Proj.,Mar,2.9,,
CORN_WORLD_23,2019-03,South Africa,Corn,Production,2018/19 Proj.,Mar,11.0,,
CORN_WORLD_23,2019-03,South Africa,Corn,Imports,2018/19 Proj.,Mar,0.1,,
CORN_WORLD_23,2019-03,South Africa,Corn,Domestic Feed,2018/19 Proj.,Mar,5.8,,
CORN_WORLD_23,2019-03,South Africa,Corn,Domestic Total 2/,2018/19 Proj.,Mar,11.3,,
CORN_WORLD_23,2019-03,South Africa,Corn,Exports,2018/19 Proj.,Mar,1.6,,
CORN_WORLD_23,2019-03,South Africa,Corn,Ending Stocks,2018/19 Proj.,Mar,1.1,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Beginning Stocks,2018/19 Proj.,Feb,23.82,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Production,2018/19 Proj.,Feb,122.68,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Imports,2018/19 Proj.,Feb,94.2,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Domestic Feed,2018/19 Proj.,Feb,165.0,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Domestic Total 2/,2018/19 Proj.,Feb,218.7,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Exports,2018/19 Proj.,Feb,3.29,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Ending Stocks,2018/19 Proj.,Feb,18.71,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Beginning Stocks,2018/19 Proj.,Mar,23.82,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Production,2018/19 Proj.,Mar,122.84,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Imports,2018/19 Proj.,Mar,94.7,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Domestic Feed,2018/19 Proj.,Mar,165.8,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Domestic Total 2/,2018/19 Proj.,Mar,219.5,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Exports,2018/19 Proj.,Mar,3.29,,
CORN_WORLD_23,2019-03,Major Importers 5/,Corn,Ending Stocks,2018/19 Proj.,Mar,18.57,,
CORN_WORLD_23,2019-03,Egypt,Corn,Beginning Stocks,2018/19 Proj.,Feb,1.84,,
CORN_WORLD_23,2019-03,Egypt,Corn,Production,2018/19 Proj.,Feb,6.8,,
CORN_WORLD_23,2019-03,Egypt,Corn,Imports,2018/19 Proj.,Feb,9.7,,
CORN_WORLD_23,2019-03,Egypt,Corn,Domestic Feed,2018/19 Proj.,Feb,13.7,,
CORN_WORLD_23,2019-03,Egypt,Corn,Domestic Total 2/,2018/19 Proj.,Feb,16.2,,
CORN_WORLD_23,2019-03,Egypt,Corn,Exports,2018/19 Proj.,Feb,0.01,,
CORN_WORLD_23,2019-03,Egypt,Corn,Ending Stocks,2018/19 Proj.,Feb,2.13,,
CORN_WORLD_23,2019-03,Egypt,Corn,Beginning Stocks,2018/19 Proj.,Mar,1.84,,
CORN_WORLD_23,2019-03,Egypt,Corn,Production,2018/19 Proj.,Mar,6.8,,
CORN_WORLD_23,2019-03,Egypt,Corn,Imports,2018/19 Proj.,Mar,9.7,,
CORN_WORLD_23,2019-03,Egypt,Corn,Domestic Feed,2018/19 Proj.,Mar,13.7,,
CORN_WORLD_23,2019-03,Egypt,Corn,Domestic Total 2/,2018/19 Proj.,Mar,16.2,,
CORN_WORLD_23,2019-03,Egypt,Corn,Exports,2018/19 Proj.,Mar,0.01,,
CORN_WORLD_23,2019-03,Egypt,Corn,Ending Stocks,2018/19 Proj.,Mar,2.13,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Beginning Stocks,2018/19 Proj.,Feb,9.86,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Production,2018/19 Proj.,Feb,60.72,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Imports,2018/19 Proj.,Feb,21.0,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Domestic Feed,2018/19 Proj.,Feb,64.2,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Domestic Total 2/,2018/19 Proj.,Feb,83.2,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Exports,2018/19 Proj.,Feb,1.5,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Ending Stocks,2018/19 Proj.,Feb,6.88,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Beginning Stocks,2018/19 Proj.,Mar,9.86,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Production,2018/19 Proj.,Mar,60.88,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Imports,2018/19 Proj.,Mar,21.5,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Domestic Feed,2018/19 Proj.,Mar,65.0,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Domestic Total 2/,2018/19 Proj.,Mar,84.0,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Exports,2018/19 Proj.,Mar,1.5,,
CORN_WORLD_23,2019-03,European Union 6/,Corn,Ending Stocks,2018/19 Proj.,Mar,6.74,,
CORN_WORLD_23,2019-03,Japan,Corn,Beginning Stocks,2018/19 Proj.,Feb,1.39,,
CORN_WORLD_23,2019-03,Japan,Corn,Production,2018/19 Proj.,Feb,0.0,,
CORN_WORLD_23,2019-03,Japan,Corn,Imports,2018/19 Proj.,Feb,15.5,,
CORN_WORLD_23,2019-03,Japan,Corn,Domestic Feed,2018/19 Proj.,Feb,11.9,,
CORN_WORLD_23,2019-03,Japan,Corn,Domestic Total 2/,2018/19 Proj.,Feb,15.5,,
CORN_WORLD_23,2019-03,Japan,Corn,Exports,2018/19 Proj.,Feb,0.0,,
CORN_WORLD_23,2019-03,Japan,Corn,Ending Stocks,2018/19 Proj.,Feb,1.4,,
CORN_WORLD_23,2019-03,Japan,Corn,Beginning Stocks,2018/19 Proj.,Mar,1.39,,
CORN_WORLD_23,2019-03,Japan,Corn,Production,2018/19 Proj.,Mar,0.0,,
CORN_WORLD_23,2019-03,Japan,Corn,Imports,2018/19 Proj.,Mar,15.5,,
CORN_WORLD_23,2019-03,Japan,Corn,Domestic Feed,2018/19 Proj.,Mar,11.9,,
CORN_WORLD_23,2019-03,Japan,Corn,Domestic Total 2/,2018/19 Proj.,Mar,15.5,,
CORN_WORLD_23,2019-03,Japan,Corn,Exports,2018/19 Proj.,Mar,0.0,,
CORN_WORLD_23,2019-03,Japan,Corn,Ending Stocks,2018/19 Proj.,Mar,1.4,,
CORN_WORLD_23,2019-03,Mexico,Corn,Beginning Stocks,2018/19 Proj.,Feb,5.73,,
CORN_WORLD_23,2019-03,Mexico,Corn,Production,2018/19 Proj.,Feb,25.6,,
CORN_WORLD_23,2019-03,Mexico,Corn,Imports,2018/19 Proj.,Feb,16.7,,
CORN_WORLD_23,2019-03,Mexico,Corn,Domestic Feed,2018/19 Proj.,Feb,25.5,,
CORN_WORLD_23,2019-03,Mexico,Corn,Domestic Total 2/,2018/19 Proj.,Feb,43.7,,
CORN_WORLD_23,2019-03,Mexico,Corn,Exports,2018/19 Proj.,Feb,1.0,,
CORN_WORLD_23,2019-03,Mexico,Corn,Ending Stocks,2018/19 Proj.,Feb,3.33,,
CORN_WORLD_23,2019-03,Mexico,Corn,Beginning Stocks,2018/19 Proj.,Mar,5.73,,
CORN_WORLD_23,2019-03,Mexico,Corn,Production,2018/19 Proj.,Mar,25.6,,
CORN_WORLD_23,2019-03,Mexico,Corn,Imports,2018/19 Proj.,Mar,16.7,,
CORN_WORLD_23,2019-03,Mexico,Corn,Domestic Feed,2018/19 Proj.,Mar,25.5,,
CORN_WORLD_23,2019-03,Mexico,Corn,Domestic Total 2/,2018/19 Proj.,Mar,43.7,,
CORN_WORLD_23,2019-03,Mexico,Corn,Exports,2018/19 Proj.,Mar,1.0,,
CORN_WORLD_23,2019-03,Mexico,Corn,Ending Stocks,2018/19 Proj.,Mar,3.33,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Beginning Stocks,2018/19 Proj.,Feb,2.3,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Production,2018/19 Proj.,Feb,29.41,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Imports,2018/19 Proj.,Feb,17.0,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Domestic Feed,2018/19 Proj.,Feb,37.4,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Domestic Total 2/,2018/19 Proj.,Feb,45.35,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Exports,2018/19 Proj.,Feb,0.78,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Ending Stocks,2018/19 Proj.,Feb,2.58,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Beginning Stocks,2018/19 Proj.,Mar,2.3,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Production,2018/19 Proj.,Mar,29.41,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Imports,2018/19 Proj.,Mar,17.0,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Domestic Feed,2018/19 Proj.,Mar,37.4,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Domestic Total 2/,2018/19 Proj.,Mar,45.35,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Exports,2018/19 Proj.,Mar,0.78,,
CORN_WORLD_23,2019-03,Southeast Asia 7/,Corn,Ending Stocks,2018/19 Proj.,Mar,2.58,,
CORN_WORLD_23,2019-03,South Korea,Corn,Beginning Stocks,2018/19 Proj.,Feb,1.89,,
CORN_WORLD_23,2019-03,South Korea,Corn,Production,2018/19 Proj.,Feb,0.08,,
CORN_WORLD_23,2019-03,South Korea,Corn,Imports,2018/19 Proj.,Feb,10.2,,
CORN_WORLD_23,2019-03,South Korea,Corn,Domestic Feed,2018/19 Proj.,Feb,8.0,,
CORN_WORLD_23,2019-03,South Korea,Corn,Domestic Total 2/,2018/19 Proj.,Feb,10.3,,
CORN_WORLD_23,2019-03,South Korea,Corn,Exports,2018/19 Proj.,Feb,0.0,,
CORN_WORLD_23,2019-03,South Korea,Corn,Ending Stocks,2018/19 Proj.,Feb,1.86,,
CORN_WORLD_23,2019-03,South Korea,Corn,Beginning Stocks,2018/19 Proj.,Mar,1.89,,
CORN_WORLD_23,2019-03,South Korea,Corn,Production,2018/19 Proj.,Mar,0.08,,
CORN_WORLD_23,2019-03,South Korea,Corn,Imports,2018/19 Proj.,Mar,10.2,,
CORN_WORLD_23,2019-03,South Korea,Corn,Domestic Feed,2018/19 Proj.,Mar,8.0,,
CORN_WORLD_23,2019-03,South Korea,Corn,Domestic Total 2/,2018/19 Proj.,Mar,10.3,,
CORN_WORLD_23,2019-03,South Korea,Corn,Exports,2018/19 Proj.,Mar,0.0,,
CORN_WORLD_23,2019-03,South Korea,Corn,Ending Stocks,2018/19 Proj.,Mar,1.86,,
CORN_WORLD_23,2019-03,Canada,Corn,Beginning Stocks,2018/19 Proj.,Feb,2.37,,
CORN_WORLD_23,2019-03,Canada,Corn,Production,2018/19 Proj.,Feb,13.9,,
CORN_WORLD_23,2019-03,Canada,Corn,Imports,2018/19 Proj.,Feb,1.2,,
CORN_WORLD_23,2019-03,Canada,Corn,Domestic Feed,2018/19 Proj.,Feb,8.5,,
CORN_WORLD_23,2019-03,Canada,Corn,Domestic Total 2/,2018/19 Proj.,Feb,13.9,,
CORN_WORLD_23,2019-03,Canada,Corn,Exports,2018/19 Proj.,Feb,1.6,,
CORN_WORLD_23,2019-03,Canada,Corn,Ending Stocks,2018/19 Proj.,Feb,1.97,,
CORN_WORLD_23,2019-03,Canada,Corn,Beginning Stocks,2018/19 Proj.,Mar,2.37,,
CORN_WORLD_23,2019-03,Canada,Corn,Production,2018/19 Proj.,Mar,13.9,,
CORN_WORLD_23,2019-03,Canada,Corn,Imports,2018/19 Proj.,Mar,1.7,,
CORN_WORLD_23,2019-03,Canada,Corn,Domestic Feed,2018/19 Proj.,Mar,8.8,,
CORN_WORLD_23,2019-03,Canada,Corn,Domestic Total 2/,2018/19 Proj.,Mar,14.2,,
CORN_WORLD_23,2019-03,Canada,Corn,Exports,2018/19 Proj.,Mar,1.6,,
CORN_WORLD_23,2019-03,Canada,Corn,Ending Stocks,2018/19 Proj.,Mar,2.17,,
CORN_WORLD_23,2019-03,China,Corn,Beginning Stocks,2018/19 Proj.,Feb,222.53,,
CORN_WORLD_23,2019-03,China,Corn,Production,2018/19 Proj.,Feb,257.33,,
CORN_WORLD_23,2019-03,China,Corn,Imports,2018/19 Proj.,Feb,5.0,,
CORN_WORLD_23,2019-03,China,Corn,Domestic Feed,2018/19 Proj.,Feb,195.0,,
CORN_WORLD_23,2019-03,China,Corn,Domestic Total 2/,2018/19 Proj.,Feb,277.0,,
CORN_WORLD_23,2019-03,China,Corn,Exports,2018/19 Proj.,Feb,0.05,,
CORN_WORLD_23,2019-03,China,Corn,Ending Stocks,2018/19 Proj.,Feb,207.81,,
CORN_WORLD_23,2019-03,China,Corn,Beginning Stocks,2018/19 Proj.,Mar,222.53,,
CORN_WORLD_23,2019-03,China,Corn,Production,2018/19 Proj.,Mar,257.33,,
CORN_WORLD_23,2019-03,China,Corn,Imports,2018/19 Proj.,Mar,5.0,,
CORN_WORLD_23,2019-03,China,Corn,Domestic Feed,2018/19 Proj.,Mar,198.0,,
CORN_WORLD_23,2019-03,China,Corn,Domestic Total 2/,2018/19 Proj.,Mar,280.0,,
CORN_WORLD_23,2019-03,China,Corn,Exports,2018/19 Proj.,Mar,0.05,,
CORN_WORLD_23,2019-03,China,Corn,Ending Stocks,2018/19 Proj.,Mar,204.81,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Beginning Stocks,2018/19 Proj.,Feb,2.52,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Production,2018/19 Proj.,Feb,51.8,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Imports,2018/19 Proj.,Feb,0.45,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Domestic Feed,2018/19 Proj.,Feb,17.09,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Domestic Total 2/,2018/19 Proj.,Feb,19.89,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Exports,2018/19 Proj.,Feb,32.25,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Ending Stocks,2018/19 Proj.,Feb,2.63,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Beginning Stocks,2018/19 Proj.,Mar,2.52,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Production,2018/19 Proj.,Mar,52.07,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Imports,2018/19 Proj.,Mar,0.45,,
CORN_WORLD_23,2019-03,FSU-12,Corn,Domestic Feed,2018/19 Proj.,Mar,16.69,,
