code,report_month,region,commodity,item,year,period,value,min_value,max_value
COURSE_GRAIN_WORLD_21,2020-10,Mexico,Coarse Grains,Imports,2020/21 Proj.,Oct,18.75,,
COURSE_GRAIN_WORLD_21,2020-10,Mexico,Coarse Grains,Domestic Feed,2020/21 Proj.,Oct,31.86,,
COURSE_GRAIN_WORLD_21,2020-10,Mexico,Coarse Grains,Domestic Total 2/,2020/21 Proj.,Oct,51.29,,
COURSE_GRAIN_WORLD_21,2020-10,Mexico,Coarse Grains,Exports,2020/21 Proj.,Oct,0.9,,
COURSE_GRAIN_WORLD_21,2020-10,Mexico,Coarse Grains,Ending Stocks,2020/21 Proj.,Oct,4.08,,
COURSE_GRAIN_WORLD_21,2020-10,N. Afr & Mideast 7/,Coarse Grains,Beginning Stocks,2020/21 Proj.,Sep,8.28,,
COURSE_GRAIN_WORLD_21,2020-10,N. Afr & Mideast 7/,Coarse Grains,Production,2020/21 Proj.,Sep,33.77,,
COURSE_GRAIN_WORLD_21,2020-10,N. Afr & Mideast 7/,Coarse Grains,Imports,2020/21 Proj.,Sep,45.26,,
COURSE_GRAIN_WORLD_21,2020-10,N. Afr & Mideast 7/,Coarse Grains,Domestic Feed,2020/21 Proj.,Sep,70.09,,
COURSE_GRAIN_WORLD_21,2020-10,N. Afr & Mideast 7/,Coarse Grains,Domestic Total 2/,2020/21 Proj.,Sep,78.72,,
COURSE_GRAIN_WORLD_21,2020-10,N. Afr & Mideast 7/,Coarse Grains,Exports,2020/21 Proj.,Sep,0.12,,
COURSE_GRAIN_WORLD_21,2020-10,N. Afr & Mideast 7/,Coarse Grains,Ending Stocks,2020/21 Proj.,Sep,8.47,,
